curr_state	curr_action	next_reward	next_state	old_value	new_value
1656	0	0	1784	0.22876792454961012	0.22876792454961012
1784	1	0	1913	0.25418658283290013	0.25418658283290013
1913	0	0	2041	0.25418658283290013	0.25418658283290013
2041	0	0	2041	0.25418658283290013	0.25418658283290013
2041	-1	0	2040	0.25418658283290013	0.25418658283290013
2040	-1	0	2047	0.28242953648100017	0.28242953648100017
2047	0	0	2039	0.28242953648100017	0.28242953648100017
2039	0	0	2031	0.1853020188851842	0.1853020188851842
2031	0	0	2023	0.13508517176729928	0.16677181699666577
2023	1	0	2008	0.1500946352969992	0.1853020188851842
2008	0	0	2008	0.1500946352969992	0.1853020188851842
2008	0	0	2008	0.1853020188851842	0.1853020188851842
2008	-1	0	2015	0.0	0.1853020188851842
2015	1	0	2000	0.16677181699666577	0.16677181699666577
2000	-1	0	2007	0.1853020188851842	0.2058911320946491
2007	1	0	1992	0.2058911320946491	0.2058911320946491
1992	-1	0	1999	0.22876792454961012	0.22876792454961012
1999	-1	0	1990	0.1853020188851842	0.1853020188851842
1990	-1	0	1981	0.0	0.0
1981	1	0	1846	0.0	0.0
1846	0	0	1838	0.0	0.0
1838	0	0	1830	0.0	0.0
1830	0	0	1822	0.0	0.0
1822	0	0	1814	0.0	0.0
1814	1	0	1807	0.0	0.12157665459056936
1807	-1	0	1926	0.0	0.16677181699666577
1926	0	0	1926	0.16677181699666577	0.16677181699666577
1926	-1	0	1925	0.1853020188851842	0.1853020188851842
1925	-1	0	1796	0.2058911320946491	0.2058911320946491
1796	-1	0	1667	0.0	0.0
1667	1	0	1548	0.0	0.0
1548	0	0	1420	0.0	0.0
1420	1	0	1293	0.0	0.0
1293	1	0	1158	0.0	0.0
1158	0	0	1158	0.0	0.0
1158	1	0	1159	0.0	0.16677181699666577
1159	-1	0	1286	0.0	0.16677181699666577
1286	0	0	1286	0.0	0.16677181699666577
1286	1	0	1287	0.1853020188851842	0.1853020188851842
1287	-1	0	1414	0.0	0.1853020188851842
1414	1	0	1415	0.2058911320946491	0.2058911320946491
1415	1	0	1536	0.0	0.1500946352969992
1536	0	0	1664	0.0	0.0
1664	1	0	1793	0.0	0.10941898913151243
1793	1	0	1930	0.0	0.0
1930	1	0	1939	0.0	0.0
1939	0	0	1819	0.0	0.0
1819	-1	0	1698	0.0	0.0
1698	-1	0	1705	0.0	0.0
1705	-1	0	1840	0.0	0.2058911320946491
1840	-1	0	1975	0.0	0.1853020188851842
1975	0	0	1967	0.1500946352969992	0.1500946352969992
1967	1	0	1952	0.16677181699666577	0.1853020188851842
1952	0	0	1952	0.0	0.1853020188851842
1952	-1	0	1959	0.0	0.1500946352969992
1959	0	0	1951	0.12157665459056936	0.13508517176729928
1951	0	0	1943	0.0984770902183612	0.12157665459056936
1943	0	0	1935	0.08862938119652508	0.1500946352969992
1935	-1	0	1926	0.16677181699666577	0.16677181699666577
1926	-1	0	1925	0.1853020188851842	0.1853020188851842
1925	0	0	1797	0.2058911320946491	0.2058911320946491
1797	0	0	1669	0.2058911320946491	0.22876792454961012
1669	0	0	1541	0.25418658283290013	0.25418658283290013
1541	0	0	1413	0.0	0.0
1413	-1	0	1284	0.0	0.31381059609000017
1284	1	0	1157	0.0	0.0
1157	-1	0	1028	0.0	0.0
1028	0	0	900	0.0	0.0
900	0	0	772	0.0	0.0
772	1	0	645	0.0	0.0
645	0	0	517	0.0	0.0
517	-1	0	388	0.0	0.0
388	1	0	261	0.0	0.0
261	1	0	134	0.0	0.0
134	-1	0	133	0.0	0.0
133	-1	0	4	0.0	0.16677181699666577
4	0	0	4	0.16677181699666577	0.16677181699666577
4	-1	0	3	0.1853020188851842	0.1853020188851842
3	1	0	12	0.0	0.1853020188851842
12	0	0	12	0.1853020188851842	0.1853020188851842
12	-1	0	11	0.2058911320946491	0.2058911320946491
11	0	0	19	0.22876792454961012	0.22876792454961012
19	1	0	28	0.0	0.28242953648100017
28	-1	0	27	0.31381059609000017	0.31381059609000017
27	1	0	36	0.31381059609000017	0.31381059609000017
36	1	0	37	0.2058911320946491	0.2058911320946491
37	-1	0	28	0.22876792454961012	0.28242953648100017
28	-1	0	27	0.31381059609000017	0.31381059609000017
27	0	0	35	0.28242953648100017	0.34867844010000015
35	-1	0	42	0.38742048900000015	0.38742048900000015
42	0	0	50	0.34867844010000015	0.34867844010000015
50	-1	0	57	0.38742048900000015	0.38742048900000015
57	0	0	193	0.0	0.0
193	1	0	330	0.0	0.43046721000000016
330	-1	0	337	0.47829690000000014	0.5314410000000002
337	1	0	474	0.0	0.0
474	-1	0	481	0.0	0.1853020188851842
481	1	0	618	0.2058911320946491	0.2058911320946491
618	0	0	626	0.0	0.2058911320946491
626	-1	0	633	0.22876792454961012	0.28242953648100017
633	0	0	761	0.31381059609000017	0.31381059609000017
761	1	0	890	0.25418658283290013	0.25418658283290013
890	0	0	890	0.25418658283290013	0.25418658283290013
890	1	0	891	0.25418658283290013	0.25418658283290013
891	0	0	763	0.28242953648100017	0.28242953648100017
763	-1	0	634	0.28242953648100017	0.28242953648100017
634	0	0	634	0.28242953648100017	0.28242953648100017
634	1	0	635	0.31381059609000017	0.31381059609000017
635	-1	0	506	0.34867844010000015	0.34867844010000015
506	-1	0	505	0.38742048900000015	0.38742048900000015
505	-1	0	632	0.43046721000000016	0.43046721000000016
632	0	0	760	0.43046721000000016	0.43046721000000016
760	0	0	888	0.34867844010000015	0.34867844010000015
888	0	0	1016	0.0	0.31381059609000017
1016	-1	0	1151	0.0	0.47829690000000014
1151	-1	0	1270	0.5314410000000002	0.5314410000000002
1270	-1	0	1261	0.0	0.5904900000000002
1261	-1	0	1124	0.0	0.5904900000000002
1124	-1	0	995	0.0	0.0
995	1	0	876	0.0	0.0
876	-1	0	747	0.0	0.28242953648100017
747	1	0	628	0.0	0.22876792454961012
628	0	0	500	0.0	0.0
500	0	0	372	0.0	0.0
372	-1	0	243	0.0	0.25418658283290013
243	-1	0	122	0.28242953648100017	0.34867844010000015
122	-1	0	121	0.38742048900000015	0.38742048900000015
121	1	0	250	0.34867844010000015	0.34867844010000015
250	0	0	250	0.34867844010000015	0.34867844010000015
250	-1	0	249	0.38742048900000015	0.38742048900000015
249	0	0	377	0.38742048900000015	0.38742048900000015
377	1	0	506	0.34867844010000015	0.34867844010000015
506	-1	0	505	0.38742048900000015	0.38742048900000015
505	-1	0	632	0.43046721000000016	0.43046721000000016
632	1	0	761	0.31381059609000017	0.31381059609000017
761	0	0	889	0.28242953648100017	0.31381059609000017
889	-1	0	1016	0.22876792454961012	0.43046721000000016
1016	-1	0	1151	0.47829690000000014	0.47829690000000014
1151	0	0	1271	0.0	0.47829690000000014
1271	1	0	1384	0.0	0.2058911320946491
1384	-1	0	1519	0.0	0.0
1519	1	0	1632	0.0	0.1853020188851842
1632	-1	0	1767	0.0	0.0
1767	1	0	1880	0.0	0.0
1880	-1	0	2015	0.0	0.1853020188851842
2015	0	0	2007	0.1853020188851842	0.2058911320946491
2007	-1	0	1998	0.1853020188851842	0.1853020188851842
1998	0	0	1990	0.1853020188851842	0.1853020188851842
1990	-1	0	1981	0.0	0.0
1981	0	0	1845	0.0	0.0
1845	-1	0	1708	0.0	0.0
1708	1	0	1581	0.0	0.0
1581	-1	0	1444	0.0	0.0
1444	1	0	1317	0.0	0.0
1317	-1	0	1180	0.0	0.0
1180	0	0	1052	0.0	0.43046721000000016
1052	-1	0	923	0.47829690000000014	0.5904900000000002
923	0	0	803	0.5314410000000002	0.5314410000000002
803	1	0	684	0.0	0.0
684	1	0	557	0.0	0.0
557	1	0	422	0.0	0.0
422	-1	0	413	0.0	0.0
413	0	0	277	0.0	0.0
277	-1	0	140	0.0	0.16677181699666577
140	1	0	13	0.0	0.0
13	0	0	5	0.0	0.1500946352969992
5	-1	0	4	0.16677181699666577	0.16677181699666577
4	1	0	5	0.1500946352969992	0.1500946352969992
5	-1	0	4	0.16677181699666577	0.16677181699666577
4	1	0	5	0.1500946352969992	0.1500946352969992
5	0	0	5	0.1500946352969992	0.1500946352969992
5	-1	0	4	0.16677181699666577	0.16677181699666577
4	1	0	5	0.1500946352969992	0.1500946352969992
5	1	0	6	0.0	0.0
6	-1	0	5	0.0	0.1500946352969992
5	-1	0	4	0.16677181699666577	0.16677181699666577
4	-1	0	3	0.1853020188851842	0.1853020188851842
3	-1	0	10	0.2058911320946491	0.2058911320946491
10	0	0	18	0.22876792454961012	0.22876792454961012
18	-1	0	25	0.0	0.0
25	1	0	162	0.0	0.0
162	1	0	171	0.0	0.0
171	0	0	51	0.0	0.34867844010000015
51	-1	0	58	0.38742048900000015	0.38742048900000015
58	0	0	66	0.1853020188851842	0.1853020188851842
66	0	0	74	0.2058911320946491	0.2058911320946491
74	-1	0	81	0.0	0.25418658283290013
81	-1	0	216	0.0	0.47829690000000014
216	1	0	345	0.0	0.0
345	-1	0	480	0.0	0.0
480	0	0	608	0.0	0.0
608	0	0	736	0.0	0.5904900000000002
736	-1	0	871	0.6561000000000001	0.6561000000000001
871	-1	0	990	0.7290000000000001	0.7290000000000001
990	-1	0	981	0.0	0.0
981	0	0	845	0.0	0.0
845	0	0	709	0.0	0.0
709	1	0	574	0.0	0.0
574	1	0	567	0.0	0.0
567	1	0	680	0.0	0.0
680	-1	0	815	0.0	0.0
815	-1	0	934	0.0	0.0
934	1	0	927	0.0	0.0
927	-1	0	1046	0.0	0.0
1046	1	0	1039	0.0	0.1500946352969992
1039	0	0	1159	0.0	0.16677181699666577
1159	1	0	1280	0.1853020188851842	0.1853020188851842
1280	0	0	1408	0.0	0.07178979876918531
1408	1	0	1537	0.0	0.0
1537	-1	0	1672	0.0	0.0
1672	-1	0	1807	0.0	0.1500946352969992
1807	1	0	1920	0.13508517176729928	0.13508517176729928
1920	-1	0	1927	0.1500946352969992	0.1500946352969992
1927	1	0	1920	0.13508517176729928	0.13508517176729928
1920	-1	0	1927	0.1500946352969992	0.1500946352969992
1927	0	0	1927	0.1500946352969992	0.1500946352969992
1927	-1	0	1926	0.16677181699666577	0.16677181699666577
1926	0	0	1926	0.16677181699666577	0.16677181699666577
1926	0	0	1926	0.16677181699666577	0.16677181699666577
1926	1	0	1927	0.1500946352969992	0.1500946352969992
1927	-1	0	1926	0.16677181699666577	0.16677181699666577
1926	-1	0	1925	0.1853020188851842	0.1853020188851842
1925	1	0	1798	0.1853020188851842	0.1853020188851842
1798	0	0	1798	0.1853020188851842	0.1853020188851842
1798	1	0	1799	0.1500946352969992	0.1500946352969992
1799	0	0	1927	0.1500946352969992	0.1500946352969992
1927	-1	0	1926	0.16677181699666577	0.16677181699666577
1926	0	0	1926	0.16677181699666577	0.16677181699666577
1926	1	0	1927	0.1500946352969992	0.1500946352969992
1927	-1	0	1926	0.16677181699666577	0.16677181699666577
1926	-1	0	1925	0.1853020188851842	0.1853020188851842
1925	-1	0	1796	0.2058911320946491	0.2058911320946491
1796	-1	0	1667	0.0	0.0
1667	-1	0	1546	0.0	0.0
1546	1	0	1555	0.0	0.0
1555	1	0	1436	0.0	0.0
1436	1	0	1309	0.0	0.0
1309	0	0	1173	0.0	0.0
1173	-1	0	1036	0.0	0.0
1036	0	0	908	0.0	0.0
908	1	0	781	0.0	0.0
781	0	0	645	0.0	0.0
645	-1	0	516	0.0	0.0
516	0	0	388	0.0	0.0
388	1	0	261	0.0	0.0
261	0	0	133	0.0	0.1500946352969992
133	0	0	5	0.0	0.1500946352969992
5	0	0	5	0.1500946352969992	0.1500946352969992
5	1	0	6	0.0	0.13508517176729928
6	0	0	6	0.0	0.13508517176729928
6	-1	0	5	0.1500946352969992	0.1500946352969992
5	1	0	6	0.13508517176729928	0.13508517176729928
6	-1	0	5	0.1500946352969992	0.1500946352969992
5	-1	0	4	0.16677181699666577	0.16677181699666577
4	0	0	4	0.16677181699666577	0.16677181699666577
4	-1	0	3	0.1853020188851842	0.1853020188851842
3	1	0	12	0.1853020188851842	0.1853020188851842
12	1	0	13	0.0	0.13508517176729928
13	-1	0	4	0.0	0.16677181699666577
4	1	0	5	0.1500946352969992	0.1500946352969992
5	-1	0	4	0.16677181699666577	0.16677181699666577
4	0	0	4	0.16677181699666577	0.16677181699666577
4	1	0	5	0.1500946352969992	0.1500946352969992
5	-1	0	4	0.16677181699666577	0.16677181699666577
4	0	0	4	0.16677181699666577	0.16677181699666577
4	0	0	4	0.16677181699666577	0.16677181699666577
4	0	0	4	0.16677181699666577	0.16677181699666577
4	0	0	4	0.16677181699666577	0.16677181699666577
4	0	0	4	0.16677181699666577	0.16677181699666577
4	1	0	5	0.1500946352969992	0.1500946352969992
5	-1	0	4	0.16677181699666577	0.16677181699666577
4	1	0	5	0.1500946352969992	0.1500946352969992
5	0	0	5	0.1500946352969992	0.1500946352969992
5	0	0	5	0.1500946352969992	0.1500946352969992
5	0	0	5	0.1500946352969992	0.1500946352969992
5	1	0	6	0.13508517176729928	0.13508517176729928
6	0	0	6	0.13508517176729928	0.13508517176729928
6	0	0	6	0.13508517176729928	0.13508517176729928
6	-1	0	5	0.1500946352969992	0.1500946352969992
5	1	0	6	0.13508517176729928	0.13508517176729928
6	0	0	6	0.13508517176729928	0.13508517176729928
6	1	0	7	0.0	0.0
7	0	0	135	0.0	0.0
135	1	0	256	0.0	0.0
256	-1	0	391	0.0	0.0
391	0	0	519	0.0	0.0
519	-1	0	646	0.0	0.0
646	1	0	647	0.0	0.0
647	-1	0	774	0.0	0.0
774	0	0	774	0.0	0.0
774	-1	0	773	0.0	0.0
773	0	0	645	0.0	0.0
645	1	0	518	0.0	0.0
518	-1	0	517	0.0	0.0
517	0	0	389	0.0	0.0
389	0	0	261	0.0	0.13508517176729928
261	0	0	133	0.1500946352969992	0.1500946352969992
133	1	0	6	0.0	0.13508517176729928
6	-1	0	5	0.1500946352969992	0.1500946352969992
5	0	0	5	0.1500946352969992	0.1500946352969992
5	1	0	6	0.13508517176729928	0.13508517176729928
6	-1	0	5	0.1500946352969992	0.1500946352969992
5	1	0	6	0.13508517176729928	0.13508517176729928
6	0	0	6	0.13508517176729928	0.13508517176729928
6	0	0	6	0.13508517176729928	0.13508517176729928
6	-1	0	5	0.1500946352969992	0.1500946352969992
5	0	0	5	0.1500946352969992	0.1500946352969992
5	1	0	6	0.13508517176729928	0.13508517176729928
6	-1	0	5	0.1500946352969992	0.1500946352969992
5	-1	0	4	0.16677181699666577	0.16677181699666577
4	-1	0	3	0.1853020188851842	0.1853020188851842
3	1	0	12	0.1853020188851842	0.1853020188851842
12	0	0	12	0.1853020188851842	0.1853020188851842
12	0	0	12	0.1853020188851842	0.1853020188851842
12	1	0	13	0.13508517176729928	0.1500946352969992
13	-1	0	4	0.16677181699666577	0.16677181699666577
4	-1	0	3	0.1853020188851842	0.1853020188851842
3	0	0	11	0.2058911320946491	0.2058911320946491
11	0	0	19	0.22876792454961012	0.25418658283290013
19	1	0	28	0.28242953648100017	0.28242953648100017
28	-1	0	27	0.31381059609000017	0.31381059609000017
27	0	0	35	0.34867844010000015	0.34867844010000015
35	0	0	43	0.31381059609000017	0.31381059609000017
43	0	0	51	0.34867844010000015	0.34867844010000015
51	-1	0	58	0.38742048900000015	0.38742048900000015
58	0	0	66	0.1853020188851842	0.1853020188851842
66	1	0	75	0.2058911320946491	0.2058911320946491
75	0	0	83	0.22876792454961012	0.28242953648100017
83	-1	0	90	0.22876792454961012	0.22876792454961012
90	-1	0	97	0.25418658283290013	0.25418658283290013
97	1	0	234	0.22876792454961012	0.31381059609000017
234	1	0	243	0.25418658283290013	0.31381059609000017
243	1	0	124	0.22876792454961012	0.28242953648100017
124	1	0	125	0.31381059609000017	0.31381059609000017
125	0	0	117	0.34867844010000015	0.34867844010000015
117	0	0	109	0.28242953648100017	0.28242953648100017
109	0	0	101	0.31381059609000017	0.31381059609000017
101	0	0	93	0.34867844010000015	0.34867844010000015
93	0	0	85	0.1500946352969992	0.34867844010000015
85	1	0	78	0.38742048900000015	0.38742048900000015
78	-1	0	69	0.25418658283290013	0.25418658283290013
69	0	0	61	0.28242953648100017	0.28242953648100017
61	1	0	54	0.0	0.0
54	-1	0	45	0.0	0.22876792454961012
45	-1	0	36	0.25418658283290013	0.31381059609000017
36	1	0	37	0.2058911320946491	0.25418658283290013
37	0	0	29	0.0	0.0
29	0	0	21	0.0	0.0
21	1	0	14	0.0	0.0
14	0	0	6	0.0	0.13508517176729928
6	-1	0	5	0.1500946352969992	0.1500946352969992
5	1	0	6	0.13508517176729928	0.13508517176729928
6	1	0	7	0.0	0.0
7	1	0	128	0.0	0.0
128	1	0	257	0.0	0.0
257	-1	0	392	0.0	0.34867844010000015
392	0	0	520	0.0	0.0
520	0	0	648	0.0	0.0
648	0	0	776	0.0	0.0
776	0	0	904	0.0	0.0
904	1	0	1033	0.0	0.0
1033	-1	0	1168	0.0	0.0
1168	1	0	1297	0.0	0.0
1297	0	0	1433	0.0	0.0
1433	0	0	1569	0.0	0.0
1569	-1	0	1704	0.0	0.0
1704	1	0	1833	0.0	0.0
1833	0	0	1969	0.0	0.25418658283290013
1969	0	0	1977	0.28242953648100017	0.28242953648100017
1977	1	0	1986	0.31381059609000017	0.31381059609000017
1986	-1	0	1993	0.16677181699666577	0.16677181699666577
1993	1	0	2002	0.1853020188851842	0.1853020188851842
2002	1	0	2011	0.0	0.2058911320946491
2011	1	0	1892	0.0	0.38742048900000015
1892	1	0	1765	0.0	0.43046721000000016
1765	-1	0	1628	0.47829690000000014	0.47829690000000014
1628	-1	0	1499	0.5314410000000002	0.5314410000000002
1499	0	0	1379	0.0	0.0
1379	0	0	1259	0.0	0.43046721000000016
1259	0	0	1139	0.0	0.38742048900000015
1139	-1	0	1018	0.0	0.31381059609000017
1018	0	0	1018	0.28242953648100017	0.31381059609000017
1018	-1	0	1017	0.34867844010000015	0.34867844010000015
1017	-1	0	1144	0.38742048900000015	0.38742048900000015
1144	1	0	1273	0.28242953648100017	0.31381059609000017
1273	-1	0	1400	0.25418658283290013	0.25418658283290013
1400	0	0	1528	0.22876792454961012	0.22876792454961012
1528	-1	0	1663	0.1500946352969992	0.1500946352969992
1663	0	0	1783	0.0	0.1853020188851842
1783	-1	0	1902	0.0	0.0
1902	0	0	1894	0.0	0.0
1894	-1	0	1885	0.0	0.38742048900000015
1885	-1	0	1748	0.43046721000000016	0.43046721000000016
1748	1	0	1621	0.0	0.0
1621	1	0	1486	0.0	0.0
1486	-1	0	1477	0.0	0.0
1477	1	0	1342	0.0	0.0
1342	0	0	1334	0.0	0.0
1334	0	0	1326	0.0	0.0
1326	-1	0	1317	0.0	0.0
1317	0	0	1181	0.0	0.0
1181	0	0	1045	0.0	0.0
1045	-1	0	908	0.0	0.0
908	1	0	781	0.0	0.0
781	-1	0	644	0.0	0.0
644	0	0	516	0.0	0.0
516	0	0	388	0.0	0.0
388	0	0	260	0.0	0.0
260	0	0	132	0.0	0.1500946352969992
132	0	0	4	0.16677181699666577	0.16677181699666577
4	-1	0	3	0.1853020188851842	0.1853020188851842
3	-1	0	10	0.2058911320946491	0.2058911320946491
10	0	0	18	0.22876792454961012	0.22876792454961012
18	0	0	26	0.0	0.38742048900000015
26	1	0	35	0.0	0.34867844010000015
35	0	0	43	0.31381059609000017	0.31381059609000017
43	0	0	51	0.34867844010000015	0.34867844010000015
51	0	0	59	0.16677181699666577	0.2058911320946491
59	-1	0	66	0.1853020188851842	0.1853020188851842
66	-1	0	73	0.0	0.43046721000000016
73	-1	0	208	0.47829690000000014	0.47829690000000014
208	0	0	336	0.5314410000000002	0.5314410000000002
336	0	0	464	0.5904900000000002	0.5904900000000002
464	1	0	593	0.0	0.0
593	-1	0	728	0.0	0.6561000000000001
728	1	0	857	0.0	0.0
857	-1	0	992	0.0	0.0
992	-1	0	1127	0.0	0.0
1127	1	0	1240	0.0	0.0
1240	0	0	1368	0.0	0.0
1368	-1	0	1503	0.0	0.0
1503	-1	0	1622	0.0	0.0
1622	0	0	1614	0.0	0.0
1614	-1	0	1605	0.0	0.0
1605	1	0	1470	0.0	0.0
1470	1	0	1463	0.0	0.0
1463	-1	0	1582	0.0	0.0
1582	-1	0	1573	0.0	0.0
1573	1	0	1438	0.0	0.0
1438	0	0	1430	0.0	0.0
1430	0	0	1422	0.0	0.0
1422	1	0	1415	0.0	0.2058911320946491
1415	1	0	1536	0.1500946352969992	0.1500946352969992
1536	1	0	1665	0.0	0.0
1665	-1	0	1800	0.0	0.0
1800	-1	0	1935	0.0	0.1500946352969992
1935	1	0	1920	0.13508517176729928	0.13508517176729928
1920	0	0	1920	0.13508517176729928	0.13508517176729928
1920	-1	0	1927	0.1500946352969992	0.1500946352969992
1927	-1	0	1926	0.16677181699666577	0.16677181699666577
1926	1	0	1927	0.1500946352969992	0.1500946352969992
1927	-1	0	1926	0.16677181699666577	0.16677181699666577
1926	0	0	1926	0.16677181699666577	0.16677181699666577
1926	-1	0	1925	0.1853020188851842	0.1853020188851842
1925	1	0	1798	0.1853020188851842	0.1853020188851842
1798	0	0	1798	0.1853020188851842	0.1853020188851842
1798	-1	0	1797	0.2058911320946491	0.2058911320946491
1797	0	0	1669	0.22876792454961012	0.22876792454961012
1669	1	0	1542	0.22876792454961012	0.22876792454961012
1542	-1	0	1541	0.25418658283290013	0.25418658283290013
1541	0	0	1413	0.0	0.28242953648100017
1413	-1	0	1284	0.31381059609000017	0.31381059609000017
1284	1	0	1157	0.0	0.0
1157	0	0	1029	0.0	0.0
1029	0	0	901	0.0	0.0
901	1	0	774	0.0	0.0
774	-1	0	773	0.0	0.0
773	0	0	645	0.0	0.0
645	-1	0	516	0.0	0.0
516	-1	0	387	0.0	0.0
387	1	0	268	0.0	0.0
268	0	0	140	0.0	0.16677181699666577
140	-1	0	11	0.0	0.22876792454961012
11	0	0	19	0.25418658283290013	0.25418658283290013
19	0	0	27	0.25418658283290013	0.31381059609000017
27	1	0	36	0.31381059609000017	0.31381059609000017
36	0	0	36	0.31381059609000017	0.31381059609000017
36	0	0	36	0.31381059609000017	0.31381059609000017
36	0	0	36	0.31381059609000017	0.31381059609000017
36	0	0	36	0.31381059609000017	0.31381059609000017
36	0	0	36	0.31381059609000017	0.31381059609000017
36	-1	0	35	0.34867844010000015	0.34867844010000015
35	-1	0	42	0.38742048900000015	0.38742048900000015
42	-1	0	49	0.43046721000000016	0.43046721000000016
49	1	0	186	0.0	0.38742048900000015
186	1	0	195	0.0	0.16677181699666577
195	-1	0	74	0.0	0.22876792454961012
74	0	0	82	0.22876792454961012	0.34867844010000015
82	1	0	91	0.25418658283290013	0.25418658283290013
91	-1	0	98	0.25418658283290013	0.25418658283290013
98	-1	0	105	0.0	0.34867844010000015
105	1	0	242	0.0	0.34867844010000015
242	0	0	250	0.0	0.34867844010000015
250	1	0	251	0.28242953648100017	0.28242953648100017
251	-1	0	122	0.31381059609000017	0.34867844010000015
122	0	0	122	0.34867844010000015	0.34867844010000015
122	-1	0	121	0.38742048900000015	0.38742048900000015
121	1	0	250	0.34867844010000015	0.34867844010000015
250	1	0	251	0.28242953648100017	0.31381059609000017
251	0	0	123	0.31381059609000017	0.31381059609000017
123	0	0	123	0.31381059609000017	0.31381059609000017
123	-1	0	122	0.34867844010000015	0.34867844010000015
122	1	0	123	0.31381059609000017	0.31381059609000017
123	0	0	123	0.31381059609000017	0.31381059609000017
123	-1	0	122	0.34867844010000015	0.34867844010000015
122	1	0	123	0.31381059609000017	0.31381059609000017
123	0	0	123	0.31381059609000017	0.31381059609000017
123	-1	0	122	0.34867844010000015	0.34867844010000015
122	-1	0	121	0.38742048900000015	0.38742048900000015
121	1	0	250	0.34867844010000015	0.34867844010000015
250	0	0	250	0.34867844010000015	0.34867844010000015
250	0	0	250	0.34867844010000015	0.34867844010000015
250	-1	0	249	0.38742048900000015	0.38742048900000015
249	-1	0	376	0.43046721000000016	0.43046721000000016
376	1	0	505	0.38742048900000015	0.38742048900000015
505	-1	0	632	0.43046721000000016	0.43046721000000016
632	-1	0	767	0.47829690000000014	0.47829690000000014
767	1	0	880	0.13508517176729928	0.34867844010000015
880	0	0	1008	0.38742048900000015	0.38742048900000015
1008	1	0	1137	0.16677181699666577	0.28242953648100017
1137	-1	0	1272	0.1853020188851842	0.38742048900000015
1272	1	0	1401	0.31381059609000017	0.31381059609000017
1401	1	0	1530	0.34867844010000015	0.34867844010000015
1530	-1	0	1529	0.28242953648100017	0.31381059609000017
1529	0	0	1657	0.31381059609000017	0.31381059609000017
1657	1	0	1786	0.34867844010000015	0.34867844010000015
1786	0	0	1786	0.31381059609000017	0.34867844010000015
1786	-1	0	1785	0.28242953648100017	0.28242953648100017
1785	-1	0	1912	0.25418658283290013	0.25418658283290013
1912	1	0	2041	0.25418658283290013	0.25418658283290013
2041	0	0	2041	0.25418658283290013	0.25418658283290013
2041	0	0	2041	0.25418658283290013	0.25418658283290013
2041	0	0	2041	0.25418658283290013	0.25418658283290013
2041	0	0	2041	0.25418658283290013	0.25418658283290013
2041	1	0	2042	0.28242953648100017	0.28242953648100017
2042	1	0	2043	0.31381059609000017	0.31381059609000017
2043	0	0	1915	0.34867844010000015	0.34867844010000015
1915	1	0	1788	0.38742048900000015	0.38742048900000015
1788	0	0	1660	0.43046721000000016	0.43046721000000016
1660	1	0	1533	0.47829690000000014	0.47829690000000014
1533	0	0	1397	0.5314410000000002	0.5314410000000002
1397	0	0	1261	0.5904900000000002	0.5904900000000002
1261	0	0	1125	0.0	0.6561000000000001
1125	-1	0	988	0.5314410000000002	0.5314410000000002
988	1	0	861	0.5904900000000002	0.5904900000000002
861	-1	0	724	0.0	0.0
724	0	0	596	0.0	0.0
596	1	0	469	0.0	0.0
469	0	0	333	0.0	0.0
333	1	0	198	0.0	0.0
198	1	0	191	0.0	0.47829690000000014
191	0	0	311	0.0	0.0
311	1	0	424	0.0	0.0
424	-1	0	559	0.0	0.0
559	0	0	679	0.0	0.0
679	-1	0	798	0.0	0.0
798	1	0	791	0.0	0.0
791	-1	0	910	0.0	0.0
910	1	0	903	0.0	0.0
903	0	0	1031	0.0	0.0
1031	0	0	1159	0.0	0.16677181699666577
1159	1	0	1280	0.1853020188851842	0.1853020188851842
1280	0	0	1408	0.07178979876918531	0.07178979876918531
1408	-1	0	1543	0.07976644307687257	0.1500946352969992
1543	1	0	1664	0.0	0.0984770902183612
1664	1	0	1793	0.10941898913151243	0.10941898913151243
1793	-1	0	1928	0.0	0.13508517176729928
1928	0	0	1928	0.13508517176729928	0.13508517176729928
1928	0	0	1928	0.13508517176729928	0.13508517176729928
1928	1	0	1929	0.1500946352969992	0.1500946352969992
1929	-1	0	1936	0.1500946352969992	0.1500946352969992
1936	1	0	1937	0.16677181699666577	0.16677181699666577
1937	0	0	1945	0.1853020188851842	0.1853020188851842
1945	1	0	1954	0.2058911320946491	0.2058911320946491
1954	1	0	1963	0.0	0.0
1963	0	0	1843	0.0	0.0
1843	1	0	1724	0.0	0.0
1724	0	0	1596	0.0	0.0
1596	0	0	1468	0.0	0.0
1468	-1	0	1339	0.0	0.0
1339	0	0	1219	0.0	0.38742048900000015
1219	1	0	1100	0.0	0.0
1100	-1	0	971	0.0	0.0
971	0	0	851	0.0	0.0
851	-1	0	730	0.0	0.1853020188851842
730	-1	0	737	0.2058911320946491	0.2058911320946491
737	-1	0	872	0.0	0.0
872	0	0	1000	0.0	0.0
1000	1	0	1129	0.0	0.0
1129	1	0	1266	0.0	0.28242953648100017
1266	0	0	1274	0.31381059609000017	0.31381059609000017
1274	0	0	1274	0.31381059609000017	0.31381059609000017
1274	-1	0	1273	0.31381059609000017	0.31381059609000017
1273	-1	0	1400	0.25418658283290013	0.25418658283290013
1400	-1	0	1535	0.0	0.1853020188851842
1535	0	0	1655	0.0	0.2058911320946491
1655	1	0	1768	0.22876792454961012	0.22876792454961012
1768	1	0	1897	0.25418658283290013	0.25418658283290013
